Country Name,Country Code,Income Group,Region,Indicator Name,Indicator Code,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Cyprus,CYP,High income: nonOECD,Europe & Central Asia,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,23140.0,23650.0,25290.0,27250.0,29350.0,32460.0,34110.0,33480.0,32290.0,33190.0,30900.0,29180.0,29370.0
Cyprus,CYP,High income: nonOECD,Europe & Central Asia,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,96.9152069091797,98.4242630004883,97.7151184082031,96.5432815551758,96.5981521606445,97.7791519165039,98.3290405273438,98.3875579833984,91.440803527832,92.8256225585938,95.2998504638672,98.3116912841797,99.4167327880859
Cyprus,CYP,High income: nonOECD,Europe & Central Asia,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,25.1022891998291,31.9636096954346,35.8636894226074,33.2208213806152,33.4199104309082,36.1738090515137,42.6180000305176,52.0038909912109,48.311580657959,46.5397300720215,45.8635902404785,47.5252418518066,53.1043510437012
Cyprus,CYP,High income: nonOECD,Europe & Central Asia,"Population, total",SP.POP.TOTL,976966.0,993563.0,1010410.0,1027658.0,1045509.0,1063712.0,1081563.0,1098076.0,1112607.0,1124835.0,1135062.0,1143896.0,1152309.0
Cyprus,CYP,High income: nonOECD,Europe & Central Asia,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.199420601129532,0.532275915145874,0.380177587270737,0.517519235610962,0.53966498374939,0.537055730819702,0.639003932476044,0.390287488698959,0.452444821596146,0.607984483242035,0.635126054286957,0.563347160816193,0.551882088184357
Cyprus,CYP,High income: nonOECD,Europe & Central Asia,Individuals using the Internet (% of population),IT.NET.USER.ZS,28.32,30.09,33.83,32.81,35.83,40.77,42.31,49.81,52.99,56.85989235,60.6898684,65.4548,69.33
Czechia,CZE,High income: OECD,Europe & Central Asia,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.04410064220428,0.887058138847351,0.653875827789307,0.936384081840515,1.05372881889343,1.0154139995575,1.04987955093384,0.90582937002182,0.989233732223511,1.10911762714386,1.05410611629486,1.08477854728699,0.989990472793579
Czechia,CZE,High income: OECD,Europe & Central Asia,Individuals using the Internet (% of population),IT.NET.USER.ZS,23.93,34.3,35.5,35.27,47.93,51.93,62.97,64.43,68.82,70.49,73.43000782,74.1104,74.23171164
Denmark,DNK,High income: OECD,Europe & Central Asia,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,30280.0,30590.0,33080.0,34430.0,37770.0,39150.0,41740.0,40780.0,43790.0,45340.0,45820.0,48210.0,49540.0
Denmark,DNK,High income: OECD,Europe & Central Asia,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,126.321533203125,126.465766906738,123.658248901367,124.180923461914,120.0791015625,118.825103759766,117.899757385254,118.034637451172,119.569389343262,122.801193237305,123.682510375977,129.779083251953,129.868026733398
Denmark,DNK,High income: OECD,Europe & Central Asia,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,63.5342712402344,67.5345611572266,74.4365692138672,80.4234924316406,79.06494140625,78.5848922729492,75.7034378051758,74.3009414672852,73.6196517944335,76.8011474609375,79.2526321411133,81.2370300292969,81.516471862793
Denmark,DNK,High income: OECD,Europe & Central Asia,"Population, total",SP.POP.TOTL,5375931.0,5390574.0,5404523.0,5419432.0,5437272.0,5461438.0,5493621.0,5523095.0,5547683.0,5570572.0,5591572.0,5614932.0,5643475.0
Denmark,DNK,High income: OECD,Europe & Central Asia,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.5242440700531,1.20381569862366,1.08433735370636,1.07349538803101,1.0467928647995,1.1181892156601,1.06538677215576,1.00118267536163,1.04096102714539,1.10029304027557,0.914910674095154,0.959233462810516,0.951779723167419
Denmark,DNK,High income: OECD,Europe & Central Asia,Individuals using the Internet (% of population),IT.NET.USER.ZS,64.25,76.26,80.93,82.74,86.65,85.03,85.02,86.84,88.72,89.81001339,92.26001172,94.6297,95.99
Djibouti,DJI,Lower middle income,Middle East & North Africa,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1810.0,1980.0,2110.0,2200.0,,,,,,,,,
Djibouti,DJI,Lower middle income,Middle East & North Africa,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,16.7560997009277,,20.2244205474854,22.4824504852295,22.3076400756836,25.7852401733398,30.6445503234863,33.4876708984375,,39.3688888549805,43.0634307861328,45.057861328125,46.3529090881348
Djibouti,DJI,Lower middle income,Middle East & North Africa,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,1.02131998538971,1.28103995323181,1.59779000282288,2.33535003662109,2.55279994010925,2.75602006912231,2.75637006759644,3.43751001358032,3.44150996208191,4.98506021499634,,,
Djibouti,DJI,Lower middle income,Middle East & North Africa,"Population, total",SP.POP.TOTL,746221.0,758615.0,770752.0,783254.0,796208.0,809402.0,822934.0,836840.0,851146.0,865937.0,881185.0,896688.0,912164.0
Djibouti,DJI,Lower middle income,Middle East & North Africa,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.313102960586548,-0.91280323266983,-0.344115853309631,-0.812229692935944,-0.262578547000885,-0.123644053936005,0.268389225006104,0.494239002466202,0.253481268882751,0.177703246474266,0.160619214177132,-0.102187521755695,-0.770232260227203
Djibouti,DJI,Lower middle income,Middle East & North Africa,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.486971705,0.625940229,0.781317175,0.953611449,1.270041159,1.62,2.26,4.0,6.5,7.0,9.4,12.7,17.0
Dominica,DMA,Upper middle income,Latin America & Caribbean,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,6080.0,6690.0,6980.0,7260.0,8010.0,8660.0,9500.0,9560.0,9800.0,9920.0,9970.0,9820.0,10450.0
Dominica,DMA,Upper middle income,Latin America & Caribbean,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,110.342796325684,114.27725982666,109.746070861816,107.352096557617,104.399436950684,102.888191223145,100.564117431641,100.627700805664,96.9340972900391,96.7295989990234,,,
Dominica,DMA,Upper middle income,Latin America & Caribbean,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,,
Dominica,DMA,Upper middle income,Latin America & Caribbean,"Population, total",SP.POP.TOTL,69824.0,70093.0,70379.0,70627.0,70807.0,70950.0,71074.0,71229.0,71440.0,71718.0,72044.0,72400.0,72778.0
Dominica,DMA,Upper middle income,Latin America & Caribbean,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.547456383705139,0.672486364841461,0.94515073299408,0.829529404640198,0.909698367118835,0.787364065647125,0.911906003952026,0.665553092956543,0.903117775917053,1.13915860652924,0.98058545589447,1.11985623836517,1.05717813968658
Dominica,DMA,Upper middle income,Latin America & Caribbean,Individuals using the Internet (% of population),IT.NET.USER.ZS,18.42489277,23.62041985,30.31961309,38.54364326,39.3981743,40.27446301,41.16,42.02,47.45,48.6,49.8,51.0,57.5
Dominican Republic,DOM,Upper middle income,Latin America & Caribbean,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,6550.0,6410.0,6450.0,7380.0,8340.0,9190.0,9670.0,9710.0,10500.0,10880.0,11240.0,11710.0,12650.0
Dominican Republic,DOM,Upper middle income,Latin America & Caribbean,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,67.1963500976563,,68.1997833251953,69.7449798583984,,78.0825424194335,76.7469635009766,78.5784072875977,76.0154571533203,75.627830505371,76.3887405395508,77.5965728759766,78.3560409545898
Dominican Republic,DOM,Upper middle income,Latin America & Caribbean,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,33.3245086669922,,,,,,,,,46.7269287109375,,47.5157585144042
Dominican Republic,DOM,Upper middle income,Latin America & Caribbean,"Population, total",SP.POP.TOTL,8832285.0,8967760.0,9102998.0,9237566.0,9371338.0,9504353.0,9636520.0,9767758.0,9897985.0,10027095.0,10154950.0,10281296.0,10405844.0
Dominican Republic,DOM,Upper middle income,Latin America & Caribbean,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.118558995425701,-0.419894456863403,-0.344310492277145,-0.258760690689087,-0.109803065657616,-0.0785724595189095,-0.0380077101290226,-0.0027351030148565,-0.0449540354311466,-0.0004818502056878,0.252366811037064,0.207428693771362,0.145934492349625
Dominican Republic,DOM,Upper middle income,Latin America & Caribbean,Individuals using the Internet (% of population),IT.NET.USER.ZS,6.823725733,7.898392937,8.865553461,11.48319778,14.84492837,17.66,20.82,27.72,31.4,38.0,42.32,45.9,49.58
Ecuador,ECU,Upper middle income,Latin America & Caribbean,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,6080.0,6250.0,6810.0,7330.0,7790.0,8040.0,8710.0,8710.0,9030.0,9770.0,10360.0,10880.0,11310.0
Ecuador,ECU,Upper middle income,Latin America & Caribbean,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,59.0177917480469,58.5680389404297,59.2243881225586,61.8786010742188,64.1969528198242,65.9154205322266,,,88.7389373779297,92.8492126464844,97.6955108642578,101.393699645996,104.476791381836
Ecuador,ECU,Upper middle income,Latin America & Caribbean,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,38.6835517883301,,,,39.8635101318359,40.4808616638184,
Ecuador,ECU,Upper middle income,Latin America & Caribbean,"Population, total",SP.POP.TOTL,13072060.0,13289601.0,13509647.0,13735233.0,13967480.0,14205453.0,14447562.0,14691275.0,14934690.0,15177355.0,15419666.0,15661547.0,15903112.0
Ecuador,ECU,Upper middle income,Latin America & Caribbean,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.759720921516418,-0.961056590080261,-0.842910349369049,-0.793961822986603,-0.853825330734253,-0.815987229347229,-0.728682398796082,-0.673675775527954,-0.586674451828003,-0.686557531356812,-0.570306479930878,-0.178656712174416,-0.0185332093387842
Ecuador,ECU,Upper middle income,Latin America & Caribbean,Individuals using the Internet (% of population),IT.NET.USER.ZS,4.260796915,4.460228345,4.834442638,5.994255161,7.2,10.8,18.8,24.6,29.03,31.36680836,35.13514645,40.27912194,45.59039067
"Egypt, Arab Rep.",EGY,Lower middle income,Middle East & North Africa,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,6210.0,6400.0,6710.0,7100.0,7750.0,8400.0,9010.0,9260.0,9470.0,9570.0,9770.0,9900.0,10160.0
"Egypt, Arab Rep.",EGY,Lower middle income,Middle East & North Africa,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,81.061180114746,80.9899978637695,80.7929534912109,,,,,68.7933120727539,71.5056762695313,81.6779174804688,83.6341018676758,85.7250595092773,86.1023178100585
"Egypt, Arab Rep.",EGY,Lower middle income,Middle East & North Africa,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,30.533130645752,27.3532295227051,28.5396404266357,29.7222099304199,29.4254207611083,29.7148303985596,29.3989696502686,29.9485893249512,30.8998107910156,26.5166492462158,27.6183109283447,30.3173294067383,31.6789894104004
"Egypt, Arab Rep.",EGY,Lower middle income,Middle East & North Africa,"Population, total",SP.POP.TOTL,72590118.0,73981942.0,75381899.0,76778149.0,78159048.0,79537253.0,80953881.0,82465022.0,84107606.0,85897561.0,87813257.0,89807433.0,91812566.0
"Egypt, Arab Rep.",EGY,Lower middle income,Middle East & North Africa,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.414172112941742,-0.640924513339996,-0.822401702404022,-0.629358649253845,-0.837807655334473,-0.552382111549377,-0.510431706905365,-0.607227087020874,-0.898418307304382,-1.43705701828003,-1.43632972240448,-1.63883090019226,-1.63117659091949
"Egypt, Arab Rep.",EGY,Lower middle income,Middle East & North Africa,Individuals using the Internet (% of population),IT.NET.USER.ZS,2.719999715,4.037885107,11.92,12.75,13.66,16.03,18.01,20.0,21.6,25.6,26.4,29.4,33.89460391
El Salvador,SLV,Lower middle income,Latin America & Caribbean,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5260.0,5430.0,5650.0,6020.0,6450.0,6850.0,7070.0,6810.0,6970.0,7230.0,7380.0,7580.0,7780.0
El Salvador,SLV,Lower middle income,Latin America & Caribbean,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,63.0610084533691,65.9567108154297,69.2184906005859,68.5339813232422,68.2440185546875,68.3509521484375,68.1611022949219,69.7499694824219,72.0208511352539,74.8348922729492,77.1446685791016,81.2979278564453,81.1161499023438
El Salvador,SLV,Lower middle income,Latin America & Caribbean,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,21.4957103729248,22.1216602325439,22.7789096832275,23.0448799133301,23.270959854126,24.3408908843994,25.1784591674805,25.7341499328613,26.3590106964111,27.5908908843994,28.6289691925049,29.1684799194336,28.8529605865479
El Salvador,SLV,Lower middle income,Latin America & Caribbean,"Population, total",SP.POP.TOTL,5940303.0,5971535.0,6000775.0,6028961.0,6056478.0,6083475.0,6110301.0,6137276.0,6164626.0,6192560.0,6221246.0,6250777.0,6281189.0
El Salvador,SLV,Lower middle income,Latin America & Caribbean,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.293994128704071,-0.180753871798515,-0.0691009759902954,-0.0337608754634857,-0.168158024549484,-0.0072707314975559,0.0393931120634079,-0.0071162772364914,0.0588422268629074,0.111001193523407,0.234583973884583,-0.0336589030921459,-0.0245900042355061
El Salvador,SLV,Lower middle income,Latin America & Caribbean,Individuals using the Internet (% of population),IT.NET.USER.ZS,1.9,2.5,3.2,4.2,5.5,6.11,10.08,12.11,15.9,18.9,20.32138772,23.1093,24.76171215
Equatorial Guinea,GNQ,High income: nonOECD,Sub-Saharan Africa,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,7270.0,6630.0,8130.0,14190.0,23330.0,26790.0,28490.0,24800.0,19400.0,22230.0,24060.0,22660.0,22090.0
Equatorial Guinea,GNQ,High income: nonOECD,Sub-Saharan Africa,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,26.7190799713135,,,27.3713092803955,,,,,,,,,
Equatorial Guinea,GNQ,High income: nonOECD,Sub-Saharan Africa,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,,
Equatorial Guinea,GNQ,High income: nonOECD,Sub-Saharan Africa,"Population, total",SP.POP.TOTL,666407.0,694611.0,724817.0,757317.0,792217.0,829327.0,868418.0,909111.0,951104.0,994290.0,1038593.0,1083746.0,1129424.0
Equatorial Guinea,GNQ,High income: nonOECD,Sub-Saharan Africa,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.514396369457245,0.114630743861198,-0.0594780258834362,-0.386098802089691,0.168790400028229,0.256654739379883,0.20754437148571,0.373302400112152,0.236128225922585,0.150343805551529,0.232703447341919,0.120355181396008,-0.374146550893784
Equatorial Guinea,GNQ,High income: nonOECD,Sub-Saharan Africa,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.321197997,0.520524272,0.843930285,1.149789671,1.279193596,1.557123059,1.82,2.13,6.0,11.5,13.94318219,16.4,18.86
Eritrea,ERI,Low income,Sub-Saharan Africa,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1440.0,1380.0,1390.0,1440.0,1430.0,1460.0,1320.0,1350.0,1370.0,1500.0,,,
Eritrea,ERI,Low income,Sub-Saharan Africa,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,24.2620792388916,25.0500507354736,25.6971492767333,28.4680995941162,29.9203491210938,29.0290908813477,30.8735599517822,33.0254211425781,34.1042289733887,35.3205986022949,36.5461196899414,35.5193099975586,34.7543716430664
Eritrea,ERI,Low income,Sub-Saharan Africa,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,1.32099997997284,,1.02662003040314,,,,,1.92062997817993,2.32966995239258,,,,2.56538009643555
Eritrea,ERI,Low income,Sub-Saharan Africa,"Population, total",SP.POP.TOTL,3614639.0,3738265.0,3858623.0,3969007.0,4066648.0,4153332.0,4232636.0,4310334.0,4390840.0,4474690.0,,,
Eritrea,ERI,Low income,Sub-Saharan Africa,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.267155766487122,-0.719599485397339,-0.639386832714081,-0.79501748085022,-0.900216937065125,-1.04984796047211,-0.710803747177124,-0.680884718894959,-0.875592827796936,-0.766404390335083,-0.702197253704071,-0.772372126579285,-0.805872619152069
Eritrea,ERI,Low income,Sub-Saharan Africa,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.227090138,,,,,0.41,0.47,0.54,0.61,0.7,0.8,0.9,0.99
Estonia,EST,High income: OECD,Europe & Central Asia,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,11050.0,12360.0,13720.0,15870.0,18270.0,20440.0,21470.0,19900.0,20480.0,23310.0,24970.0,26800.0,27770.0
Estonia,EST,High income: OECD,Europe & Central Asia,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,97.6813735961914,97.6677017211914,100.085289001465,102.789932250977,103.11190032959,103.234329223633,102.266937255859,102.746101379395,105.296241760254,107.366287231445,107.529846191406,108.582939147949,110.406478881836
Estonia,EST,High income: OECD,Europe & Central Asia,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,61.5340881347656,64.3951721191406,66.182502746582,67.9141693115234,67.8659133911133,67.670066833496,66.4431381225585,66.637107849121,68.1885604858398,70.3690872192383,72.1018295288085,72.9247131347656,71.3769073486328
Estonia,EST,High income: OECD,Europe & Central Asia,"Population, total",SP.POP.TOTL,1379350.0,1370720.0,1362550.0,1354775.0,1346810.0,1340680.0,1337090.0,1334515.0,1331475.0,1327439.0,1322696.0,1317997.0,1314545.0
Estonia,EST,High income: OECD,Europe & Central Asia,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.927854418754578,0.894786238670349,0.703926205635071,0.605274677276611,0.736678242683411,0.634109556674957,0.571973562240601,0.567619025707245,0.661366999149323,0.611041307449341,0.636465191841125,0.748215436935425,0.780257880687714
Estonia,EST,High income: OECD,Europe & Central Asia,Individuals using the Internet (% of population),IT.NET.USER.ZS,41.52,45.32,53.2,61.45,63.51,66.19,70.58,72.5,74.1,76.5,78.38992593,80.0043,84.24152803
Ethiopia,ETH,Low income,Sub-Saharan Africa,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,520.0,510.0,580.0,650.0,720.0,810.0,890.0,950.0,1050.0,1160.0,1250.0,1370.0,1500.0
Ethiopia,ETH,Low income,Sub-Saharan Africa,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,18.6076698303223,19.4993591308594,21.9114208221436,24.7503604888916,28.8394908905029,31.9898700714111,33.2038688659667,33.4888916015625,34.808219909668,36.0482292175292,37.7033882141113,,
Ethiopia,ETH,Low income,Sub-Saharan Africa,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,1.64376997947693,2.28907990455627,2.56080007553101,2.751620054245,,,3.53653001785278,5.24737977981567,7.3322901725769,7.75743007659912,8.14472961425781,,8.12604045867919
Ethiopia,ETH,Low income,Sub-Saharan Africa,"Population, total",SP.POP.TOTL,70497192.0,72545144.0,74624405.0,76727083.0,78850689.0,81000409.0,83184892.0,85416253.0,87702670.0,90046756.0,92444183.0,94887724.0,97366774.0
Ethiopia,ETH,Low income,Sub-Saharan Africa,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.22584557533264,-1.40960443019867,-1.31249165534973,-1.69038331508636,-1.74013221263885,-1.80640935897827,-1.73212063312531,-1.64107227325439,-1.63510119915009,-1.5069637298584,-1.56427133083344,-1.40730738639832,-1.3393874168396
Ethiopia,ETH,Low income,Sub-Saharan Africa,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.072402262,0.105811659,0.155334521,0.219659819,0.310592657,0.37,0.45,0.54,0.75,1.1,2.9,4.6,7.7
Fiji,FJI,Upper middle income,East Asia & Pacific,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5800.0,5920.0,6390.0,6710.0,6630.0,6800.0,6920.0,6950.0,6980.0,7260.0,7390.0,7950.0,8220.0
Fiji,FJI,Upper middle income,East Asia & Pacific,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,82.3459014892578,86.042106628418,90.8494262695313,,91.0083770751953,89.1594009399414,87.869873046875,86.8852005004883,,90.9216232299805,88.6682510375977,,
Fiji,FJI,Upper middle income,East Asia & Pacific,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,15.7771301269531,15.9522304534912,16.1371002197266,,,,,,,,,
Fiji,FJI,Upper middle income,East Asia & Pacific,"Population, total",SP.POP.TOTL,815691.0,816628.0,818354.0,821817.0,827411.0,834812.0,843340.0,851967.0,859950.0,867086.0,873596.0,879715.0,885806.0
Fiji,FJI,Upper middle income,East Asia & Pacific,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.473941057920456,0.45265343785286,0.389960020780563,0.386921286582947,-0.0340580493211746,0.0618767961859703,-0.0669486746191978,-0.272885650396347,-0.190827518701553,-0.0712881982326508,-0.0677748322486877,-0.0510276891291142,0.553164601325989
Fiji,FJI,Upper middle income,East Asia & Pacific,Individuals using the Internet (% of population),IT.NET.USER.ZS,6.1526497,6.725434738,7.412943485,8.453636634,9.6000384,10.89783105,13.0,17.0,20.0,28.0,33.74235675,35.2,37.4
Finland,FIN,High income: OECD,Europe & Central Asia,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,28650.0,28810.0,31360.0,32130.0,34710.0,37810.0,40040.0,38350.0,39340.0,40870.0,40830.0,41430.0,41890.0
Finland,FIN,High income: OECD,Europe & Central Asia,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,128.983474731445,131.743698120117,110.912467956543,111.971076965332,111.613548278809,110.329086303711,108.744270324707,107.423797607422,107.272590637207,107.478218078613,107.485900878906,143.218566894531,145.483688354492
Finland,FIN,High income: OECD,Europe & Central Asia,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,84.9593505859375,87.0768814086914,89.6636123657227,91.8286437988281,93.2876815795898,93.9779434204102,95.074462890625,91.8294982910156,94.119140625,95.6018371582031,93.280632019043,91.065788269043,88.6715469360352
Finland,FIN,High income: OECD,Europe & Central Asia,"Population, total",SP.POP.TOTL,5200598.0,5213014.0,5228172.0,5246096.0,5266268.0,5288720.0,5313399.0,5338871.0,5363352.0,5388272.0,5413971.0,5438972.0,5461512.0
Finland,FIN,High income: OECD,Europe & Central Asia,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.7531840801239,1.6870174407959,1.61962687969208,1.59494686126709,1.50111103057861,1.48869705200195,1.44586837291718,1.45967149734497,1.42360687255859,1.39347100257874,1.40076518058777,1.38517248630524,1.28219723701477
Finland,FIN,High income: OECD,Europe & Central Asia,Individuals using the Internet (% of population),IT.NET.USER.ZS,62.43,69.22,72.39,74.48,79.66,80.78,83.67,82.49,86.89,88.70999491,89.87999797,91.5144,86.53039275
France,FRA,High income: OECD,Europe & Central Asia,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,28930.0,28610.0,29590.0,31140.0,33200.0,34860.0,35910.0,35390.0,36760.0,38320.0,38180.0,40040.0,40800.0
France,FRA,High income: OECD,Europe & Central Asia,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,107.709899902344,108.176223754883,107.921203613281,112.273818969727,112.074546813965,111.837348937988,111.625556945801,111.178520202637,111.32689666748,111.222412109375,111.665321350098,110.940650939941,110.644012451172
France,FRA,High income: OECD,Europe & Central Asia,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,53.379508972168,54.8166618347167,55.2183609008789,55.4388084411621,55.4760894775391,54.8225402832031,54.5199089050292,54.9387092590332,57.1270790100098,58.0249786376953,59.9876289367676,62.1468696594238,64.3904724121094
France,FRA,High income: OECD,Europe & Central Asia,"Population, total",SP.POP.TOTL,61805267.0,62244884.0,62704897.0,63179356.0,63621376.0,64016229.0,64374990.0,64707044.0,65027512.0,65342776.0,65659790.0,65998570.0,66331957.0
France,FRA,High income: OECD,Europe & Central Asia,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.924183249473572,0.179551064968109,0.345115303993225,0.399723917245865,0.595505774021149,0.563000798225403,0.543759167194366,0.512012898921967,0.681087553501129,0.602992832660675,0.554941534996033,0.448744118213654,0.300568491220474
France,FRA,High income: OECD,Europe & Central Asia,Individuals using the Internet (% of population),IT.NET.USER.ZS,30.18,36.14,39.15,42.87,46.87,66.09,70.68,71.58,77.28,77.81999899,81.44,81.9198,83.75
Gabon,GAB,Upper middle income,Sub-Saharan Africa,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,12900.0,12830.0,12290.0,13470.0,12640.0,13110.0,12640.0,12720.0,13070.0,13710.0,14810.0,15420.0,16650.0
Gabon,GAB,Upper middle income,Sub-Saharan Africa,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,53.303638458252,,,,,,,,,,,,
Gabon,GAB,Upper middle income,Sub-Saharan Africa,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,8.43540000915527,,,,,,,,,,,
Gabon,GAB,Upper middle income,Sub-Saharan Africa,"Population, total",SP.POP.TOTL,1294409.0,1328146.0,1364205.0,1403126.0,1444844.0,1489193.0,1536411.0,1586754.0,1640210.0,1697101.0,1756817.0,1817271.0,1875713.0
Gabon,GAB,Upper middle income,Sub-Saharan Africa,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.410248696804047,0.29903855919838,0.408170908689499,0.325625747442245,0.220006227493286,0.30284458398819,0.261874705553055,0.140438765287399,0.299279242753983,0.384890913963318,0.293291419744492,0.330102741718292,0.149542808532715
Gabon,GAB,Upper middle income,Sub-Saharan Africa,Individuals using the Internet (% of population),IT.NET.USER.ZS,1.939530106,2.659586594,2.9790698,4.89326475,5.489200803,5.767004576,7.5,9.5,13.0,18.0,24.0,30.53803344,38.07120929
"Gambia, The",GMB,Low income,Sub-Saharan Africa,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1160.0,1230.0,1330.0,1320.0,1330.0,1370.0,1440.0,1490.0,1560.0,1470.0,1540.0,1600.0,1590.0
"Gambia, The",GMB,Low income,Sub-Saharan Africa,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,,,,,,,57.8413581848145,58.834888458252,57.451831817627,,,,
"Gambia, The",GMB,Low income,Sub-Saharan Africa,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,1.15156996250153,,,,,,2.17297005653381,3.41641998291016,3.1042799949646,,
"Gambia, The",GMB,Low income,Sub-Saharan Africa,"Population, total",SP.POP.TOTL,1311349.0,1354194.0,1398573.0,1444204.0,1491021.0,1539116.0,1588572.0,1639560.0,1692149.0,1746363.0,1802125.0,1859324.0,1917852.0
"Gambia, The",GMB,Low income,Sub-Saharan Africa,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.826159775257111,0.322430104017258,0.164906054735184,0.200640663504601,-0.0341241136193275,0.0474123023450375,0.0651512742042542,0.12231682240963,0.0654169842600822,-0.0002706054074224,-0.0007788384100422,-0.04863640666008,-0.151400715112686
"Gambia, The",GMB,Low income,Sub-Saharan Africa,Individuals using the Internet (% of population),IT.NET.USER.ZS,1.796779883,2.436781193,3.308003478,3.799001139,5.237691158,6.205037419,6.88,7.63,9.2,10.8703,12.44922872,14.0,15.56
